"state.fips","county.fips","point.id","poly.id","weighted.area"
"06","06089",10223,10163,0.0042365643801061
"06","06089",10224,10164,0.0941972355832863
"06","06089",10225,10165,0.0524685681395353
"06","06089",10226,10166,0.008776952468184
"06","06093",9707,9650,0.000886367815818785
"06","06093",9708,9651,0.00246603152162715
"06","06093",9709,9652,0.00134666433108176
"06","06093",9879,9821,0.259463585545816
"06","06093",9880,9822,0.307960545663293
"06","06093",9881,9823,0.3167213551689
"06","06093",9882,9824,0.0209930745360688
"06","06093",10051,9992,0.0374683803897681
"06","06093",10052,9993,0.0225858314510576
"06","06093",10053,9994,0.0281022668444335
"06","06093",10054,9995,0.00200589717709691
"06","06041",10567,10505,5.72344302472894e-05
"06","06041",10568,10506,0.0598241086016843
"06","06041",10739,10676,0.00211582444071755
"06","06041",10740,10677,0.938002832635366
"06","06077",10570,10508,0.0149584361947042
"06","06077",10741,10678,0.108091336132361
"06","06077",10742,10679,0.876317427834305
"06","06077",10914,10850,0.000632799468563203
"06","06013",10740,10677,0.0804554665834521
"06","06013",10741,10678,0.91954453363824
"06","06021",10224,10164,0.094052530189911
"06","06021",10225,10165,0.0303638505984374
"06","06021",10396,10335,0.568658366293787
"06","06021",10397,10336,0.306925252844947
"06","06025",11781,11712,0.223402090289711
"06","06025",11782,11713,0.287318540777338
"06","06025",11783,11714,0.028194863987405
"06","06025",11953,11883,0.193124060772542
"06","06025",11954,11884,0.20693925915602
"06","06025",11955,11885,0.0610211855749166
"06","06061",10398,10337,0.140878484116574
"06","06061",10399,10338,0.532469366234429
"06","06061",10570,10508,0.292227165439271
"06","06061",10571,10509,0.0344249842063673
"06","06031",11087,11022,0.0407304298671673
"06","06031",11088,11023,0.544060169100511
"06","06031",11259,11193,0.145458216485883
"06","06031",11260,11194,0.269751184777091
"06","06035",10054,9995,0.302483587861654
"06","06035",10055,9996,0.39402666610503
"06","06035",10056,9997,0.000797806176014539
"06","06035",10226,10166,0.072724906039122
"06","06035",10227,10167,0.224185828921009
"06","06035",10228,10168,0.00151697699850425
"06","06035",10399,10338,0.00426422758820265
"06","06109",10571,10509,0.0563619863599775
"06","06109",10572,10510,0.081788428478847
"06","06109",10743,10680,0.405849776142325
"06","06109",10744,10681,0.447204105220889
"06","06109",10745,10682,0.00879570333927723
"06","06075",10739,10676,0.00658803517164355
"06","06075",10740,10677,0.993411964892396
"06","06019",10745,10682,0.00799876241451875
"06","06019",10914,10850,0.00633946007615312
"06","06019",10915,10851,0.055019235521579
"06","06019",10916,10852,0.140261235780545
"06","06019",10917,10853,0.299935158299199
"06","06019",10918,10854,0.0220798727864923
"06","06019",11086,11021,0.00827326673336595
"06","06019",11087,11022,0.301488486583194
"06","06019",11088,11023,0.132474745000292
"06","06019",11089,11024,0.018395552588445
"06","06019",11090,11025,0.000460668758154801
"06","06019",11259,11193,0.00727355526962658
"06","06049",9882,9824,0.443856561666498
"06","06049",9883,9825,0.474535868113582
"06","06049",9884,9826,0.000561169492383541
"06","06049",10054,9995,0.0390292102056896
"06","06049",10055,9996,0.0420073463508579
"06","06049",10056,9997,9.84398208010564e-06
"06","06087",10912,10848,0.047615847318795
"06","06087",10913,10849,0.952384152676856
"06","06103",10223,10163,0.00260417517332759
"06","06103",10224,10164,0.490048954051936
"06","06103",10225,10165,0.474749145212629
"06","06103",10226,10166,0.0325977256617522
"06","06111",11432,11365,0.155898508284572
"06","06111",11433,11366,0.284116700351863
"06","06111",11604,11536,0.0852824855897986
"06","06111",11605,11537,0.462643147805931
"06","06111",11776,11707,0.0120591577514625
"06","06073",11779,11710,0.184803260055258
"06","06073",11780,11711,0.300931939793629
"06","06073",11781,11712,0.0656426958182245
"06","06073",11951,11881,0.0972297077776666
"06","06073",11952,11882,0.29830498789004
"06","06073",11953,11883,0.0530874086458133
"06","06029",11259,11193,0.0209197611292323
"06","06029",11260,11194,0.177993390147746
"06","06029",11261,11195,0.193338110513281
"06","06029",11262,11196,0.194019400009526
"06","06029",11263,11197,0.0306971069199023
"06","06029",11432,11365,0.049057707719498
"06","06029",11433,11366,0.156438816937357
"06","06029",11434,11367,0.153467938105034
"06","06029",11435,11368,0.0240677684499121
"06","06017",10398,10337,0.000425442608960972
"06","06017",10399,10338,0.0380566368828582
"06","06017",10570,10508,0.29117293848884
"06","06017",10571,10509,0.63271793557729
"06","06017",10572,10510,0.0376270460505613
"06","06091",10226,10166,0.00409871271158212
"06","06091",10398,10337,0.300657216887021
"06","06091",10399,10338,0.695244070369442
"06","06059",11606,11538,0.281214353848585
"06","06059",11607,11539,0.0904886208774476
"06","06059",11778,11709,0.230883446158685
"06","06059",11779,11710,0.397413578849657
"06","06113",10568,10506,0.0513342256112332
"06","06113",10569,10507,0.948665774435124
"06","06105",9880,9822,0.0178036300036273
"06","06105",10051,9992,0.353283815992326
"06","06105",10052,9993,0.29523866389775
"06","06105",10223,10163,0.31404378683794
"06","06105",10224,10164,0.0196301032556103
