"","full_name","variable.rounded","freq","percentage"
"159","Vermont",3,2,1.7
"160","Virginia",0,79,65.8
"161","Virginia",1,34,28.3
"162","Virginia",2,7,5.8
"163","Washington",0,92,76.7
"164","Washington",1,28,23.3
"165","West Virginia",0,68,56.7
"166","West Virginia",1,39,32.5
"167","West Virginia",2,12,10
"168","West Virginia",3,1,0.8
"169","Wisconsin",0,66,55
"170","Wisconsin",1,44,36.7
"171","Wisconsin",2,8,6.7
"172","Wisconsin",3,1,0.8
"173","Wisconsin",4,1,0.8
"174","Wyoming",0,57,47.5
"175","Wyoming",1,51,42.5
"176","Wyoming",2,12,10
