"","lad","t2m","date"
"50041","E08000004",7.05,"2021-05-14"
"50042","E08000005",6.99,"2021-05-14"
"50043","E08000006",7.78,"2021-05-14"
"50044","E08000007",7.32,"2021-05-14"
"50045","E08000008",7.01,"2021-05-14"
"50046","E08000009",7.69,"2021-05-14"
"50047","E08000010",8.27,"2021-05-14"
"50048","E08000011",8.76,"2021-05-14"
"50049","E08000012",9.19,"2021-05-14"
"50050","E08000013",8.55,"2021-05-14"
"50051","E08000014",9.19,"2021-05-14"
"50052","E08000015",9.14,"2021-05-14"
"50053","E08000016",7.03,"2021-05-14"
"50054","E08000017",7.95,"2021-05-14"
"50055","E08000018",7.5,"2021-05-14"
"50056","E08000019",6.95,"2021-05-14"
"50057","E08000021",7.2,"2021-05-14"
"50058","E08000022",7.7,"2021-05-14"
"50059","E08000023",7.73,"2021-05-14"
"50060","E08000024",7.54,"2021-05-14"
"50061","E08000025",8.47,"2021-05-14"
"50062","E08000026",8.06,"2021-05-14"
"50063","E08000027",8.7,"2021-05-14"
"50064","E08000028",8.6,"2021-05-14"
"50065","E08000029",8.39,"2021-05-14"
"50066","E08000030",8.52,"2021-05-14"
"50067","E08000031",8.7,"2021-05-14"
"50068","E08000032",6.42,"2021-05-14"
"50069","E08000033",6.45,"2021-05-14"
"50070","E08000034",6.66,"2021-05-14"
"50071","E08000035",7.27,"2021-05-14"
"50072","E08000036",7.57,"2021-05-14"
"50073","E08000037",7.23,"2021-05-14"
"50074","E09000001",8.37,"2021-05-14"
"50075","E09000002",8.4,"2021-05-14"
"50076","E09000003",8.58,"2021-05-14"
"50077","E09000004",8.4,"2021-05-14"
"50078","E09000019",8.42,"2021-05-14"
"50079","E09000005",8.69,"2021-05-14"
"50080","E09000006",8.37,"2021-05-14"
"50081","E09000007",8.66,"2021-05-14"
"50082","E09000008",8.4,"2021-05-14"
"50083","E09000009",8.73,"2021-05-14"
"50084","E09000010",8.23,"2021-05-14"
"50085","E09000011",8.37,"2021-05-14"
"50086","E09000012",8.37,"2021-05-14"
"50087","E09000013",8.69,"2021-05-14"
"50088","E09000014",8.48,"2021-05-14"
"50089","E09000015",8.71,"2021-05-14"
"50090","E09000016",8.41,"2021-05-14"
"50091","E09000017",8.92,"2021-05-14"
"50092","E09000018",8.81,"2021-05-14"
"50093","E09000020",8.69,"2021-05-14"
"50094","E09000033",8.68,"2021-05-14"
"50095","S12000005",7.14,"2021-05-14"
"50096","E09000021",8.69,"2021-05-14"
"50097","S12000006",7.57,"2021-05-14"
"50098","S12000008",7.09,"2021-05-14"
"50099","S12000010",6.75,"2021-05-14"
"50100","E09000022",8.48,"2021-05-14"
"50101","E09000023",8.37,"2021-05-14"
"50102","S12000011",7.1,"2021-05-14"
"50103","S12000013",8,"2021-05-14"
"50104","S12000014",7.04,"2021-05-14"
"50105","S12000015",7.48,"2021-05-14"
"50106","S12000017",6.77,"2021-05-14"
"50107","S12000018",7.14,"2021-05-14"
"50108","S12000019",6.06,"2021-05-14"
"50109","S12000020",6.24,"2021-05-14"
"50110","S12000021",7.95,"2021-05-14"
"50111","S12000023",7.74,"2021-05-14"
"50112","S12000024",7,"2021-05-14"
"50113","S12000026",6.11,"2021-05-14"
"50114","S12000027",7.58,"2021-05-14"
"50115","S12000028",8.25,"2021-05-14"
"50116","S12000029",6.24,"2021-05-14"
"50117","S12000030",6.85,"2021-05-14"
"50118","E09000024",8.69,"2021-05-14"
"50119","E09000025",8.37,"2021-05-14"
"50120","E09000026",8.37,"2021-05-14"
"50121","E09000027",8.7,"2021-05-14"
"50122","S12000033",6.92,"2021-05-14"
"50123","S12000034",6.33,"2021-05-14"
"50124","S12000035",8.32,"2021-05-14"
"50125","S12000036",6.95,"2021-05-14"
"50126","S12000038",7.24,"2021-05-14"
"50127","S12000039",7.02,"2021-05-14"
"50128","S12000040",6.68,"2021-05-14"
"50129","E09000028",8.37,"2021-05-14"
"50130","S12000041",6.67,"2021-05-14"
"50131","E09000029",8.67,"2021-05-14"
"50132","W06000016",9.16,"2021-05-14"
"50133","W06000018",9.11,"2021-05-14"
"50134","W06000019",8.71,"2021-05-14"
"50135","W06000020",9.09,"2021-05-14"
"50136","W06000021",9.18,"2021-05-14"
"50137","W06000022",9.7,"2021-05-14"
"50138","W06000023",7.89,"2021-05-14"
"50139","W06000024",8.7,"2021-05-14"
"50140","E09000030",8.37,"2021-05-14"
"50141","E09000031",8.34,"2021-05-14"
"50142","E09000032",8.69,"2021-05-14"
"50143","S12000042",7.47,"2021-05-14"
"50144","S12000044",6.71,"2021-05-14"
"50145","S12000045",6.84,"2021-05-14"
"50146","S12000046",6.92,"2021-05-14"
"50147","W06000001",8.29,"2021-05-14"
"50148","W06000002",8.1,"2021-05-14"
"50149","W06000003",7.58,"2021-05-14"
"50150","W06000004",7.76,"2021-05-14"
"50151","W06000005",8.71,"2021-05-14"
"50152","W06000006",8.27,"2021-05-14"
"50153","W06000008",8.47,"2021-05-14"
"50154","W06000009",8.97,"2021-05-14"
"50155","W06000010",8.66,"2021-05-14"
"50156","W06000011",9.43,"2021-05-14"
"50157","W06000012",9.01,"2021-05-14"
"50158","W06000013",9.73,"2021-05-14"
"50159","W06000014",9.83,"2021-05-14"
"50160","W06000015",9.8,"2021-05-14"
"50161","E06000001",7.35,"2021-05-15"
"50162","E06000002",7.13,"2021-05-15"
"50163","E06000003",6.98,"2021-05-15"
"50164","E06000004",7.02,"2021-05-15"
"50165","E06000005",6.58,"2021-05-15"
"50166","E06000006",9.91,"2021-05-15"
"50167","E06000007",9.43,"2021-05-15"
"50168","E06000008",8.65,"2021-05-15"
"50169","E06000009",10.09,"2021-05-15"
"50170","E06000010",7.83,"2021-05-15"
"50171","E06000011",7.64,"2021-05-15"
"50172","E06000012",7.82,"2021-05-15"
"50173","E06000013",7.9,"2021-05-15"
"50174","E06000014",7.23,"2021-05-15"
"50175","E06000015",8.32,"2021-05-15"
"50176","E06000016",8.45,"2021-05-15"
"50177","E06000017",8.21,"2021-05-15"
"50178","E06000018",8.4,"2021-05-15"
"50179","E06000019",8.48,"2021-05-15"
"50180","E06000020",9.38,"2021-05-15"
"50181","E06000021",9.24,"2021-05-15"
"50182","E06000022",8.92,"2021-05-15"
"50183","E06000023",9.06,"2021-05-15"
"50184","E06000024",9.18,"2021-05-15"
"50185","E06000025",9.04,"2021-05-15"
"50186","E06000026",8.29,"2021-05-15"
"50187","E06000027",9.2,"2021-05-15"
"50188","E06000028",10.07,"2021-05-15"
"50189","E06000029",9.83,"2021-05-15"
"50190","E06000030",8.6,"2021-05-15"
"50191","E06000031",8.34,"2021-05-15"
"50192","E06000039",8.95,"2021-05-15"
"50193","E06000040",8.85,"2021-05-15"
"50194","E06000041",8.71,"2021-05-15"
"50195","E06000042",8.7,"2021-05-15"
"50196","E06000043",9.71,"2021-05-15"
"50197","E06000032",8.79,"2021-05-15"
"50198","E06000033",9.62,"2021-05-15"
"50199","E06000034",9.22,"2021-05-15"
"50200","E06000035",9.12,"2021-05-15"
"50201","E06000036",8.72,"2021-05-15"
"50202","E06000037",8.62,"2021-05-15"
"50203","E06000044",9.95,"2021-05-15"
"50204","E06000045",8.58,"2021-05-15"
"50205","E06000046",9.93,"2021-05-15"
"50206","E06000047",6.25,"2021-05-15"
"50207","E06000049",9.19,"2021-05-15"
"50208","E06000050",9.82,"2021-05-15"
"50209","E06000051",8.98,"2021-05-15"
"50210","E06000052",8.77,"2021-05-15"
"50211","E06000053",11.55,"2021-05-15"
"50212","E06000054",8.7,"2021-05-15"
"50213","E06000055",8.55,"2021-05-15"
"50214","E06000056",8.76,"2021-05-15"
"50215","E06000057",6.31,"2021-05-15"
"50216","E07000004",8.84,"2021-05-15"
"50217","E07000005",8.96,"2021-05-15"
"50218","E07000006",8.93,"2021-05-15"
"50219","E07000007",8.87,"2021-05-15"
"50220","E07000088",9.78,"2021-05-15"
"50221","E07000089",8.38,"2021-05-15"
"50222","E07000090",9.62,"2021-05-15"
"50223","E07000091",9.59,"2021-05-15"
"50224","E07000092",8.42,"2021-05-15"
"50225","E07000093",8.53,"2021-05-15"
"50226","E07000094",8.41,"2021-05-15"
"50227","E07000095",8.94,"2021-05-15"
"50228","E07000096",8.97,"2021-05-15"
"50229","E07000098",8.94,"2021-05-15"
"50230","E07000099",8.74,"2021-05-15"
"50231","E07000102",8.98,"2021-05-15"
"50232","E06000038",8.7,"2021-05-15"
"50233","E07000008",8.49,"2021-05-15"
"50234","E07000009",8.4,"2021-05-15"
"50235","E07000010",8.45,"2021-05-15"
"50236","E07000011",8.49,"2021-05-15"
"50237","E07000012",8.58,"2021-05-15"
"50238","E07000026",8.74,"2021-05-15"
"50239","E07000027",9.72,"2021-05-15"
"50240","E07000028",7.46,"2021-05-15"
"50241","E07000029",9.18,"2021-05-15"
"50242","E07000030",7.02,"2021-05-15"
"50243","E07000031",8.32,"2021-05-15"
"50244","E07000032",8.32,"2021-05-15"
"50245","E07000033",8.02,"2021-05-15"
"50246","E07000034",7.75,"2021-05-15"
"50247","E07000035",7.82,"2021-05-15"
"50248","E07000036",8.37,"2021-05-15"
"50249","E07000037",7.77,"2021-05-15"
"50250","E07000038",7.74,"2021-05-15"
"50251","E07000039",8.52,"2021-05-15"
"50252","E07000040",9.04,"2021-05-15"
"50253","E07000041",8.55,"2021-05-15"
"50254","E07000042",8.23,"2021-05-15"
"50255","E07000043",8.65,"2021-05-15"
"50256","E07000044",8.76,"2021-05-15"
"50257","E07000045",8.43,"2021-05-15"
"50258","E07000046",8.47,"2021-05-15"
"50259","E07000047",7.83,"2021-05-15"
"50260","E07000048",10.23,"2021-05-15"
"50261","E07000049",9.47,"2021-05-15"
"50262","E07000050",9.01,"2021-05-15"
"50263","E07000051",9.69,"2021-05-15"
"50264","E07000052",9.17,"2021-05-15"
"50265","E07000053",9.62,"2021-05-15"
"50266","E07000061",9.73,"2021-05-15"
"50267","E07000062",9.32,"2021-05-15"
"50268","E07000063",8.8,"2021-05-15"
"50269","E07000064",8.53,"2021-05-15"
"50270","E07000065",8.57,"2021-05-15"
"50271","E07000066",9.26,"2021-05-15"
"50272","E07000067",8.78,"2021-05-15"
"50273","E07000068",9.1,"2021-05-15"
"50274","E07000069",9.28,"2021-05-15"
"50275","E07000070",9.13,"2021-05-15"
"50276","E07000071",8.97,"2021-05-15"
"50277","E07000072",9,"2021-05-15"
"50278","E07000086",8.47,"2021-05-15"
"50279","E07000073",8.97,"2021-05-15"
"50280","E07000074",9.31,"2021-05-15"
"50281","E07000075",9.54,"2021-05-15"
"50282","E07000076",8.98,"2021-05-15"
"50283","E07000077",8.8,"2021-05-15"
"50284","E07000078",8.91,"2021-05-15"
"50285","E07000079",8.77,"2021-05-15"
"50286","E07000080",9.06,"2021-05-15"
"50287","E07000087",9.57,"2021-05-15"
"50288","E07000081",8.97,"2021-05-15"
"50289","E07000082",9,"2021-05-15"
"50290","E07000083",8.95,"2021-05-15"
"50291","E07000084",8.35,"2021-05-15"
"50292","E07000085",8.4,"2021-05-15"
"50293","E07000103",8.97,"2021-05-15"
"50294","E07000105",8.71,"2021-05-15"
"50295","E07000106",8.89,"2021-05-15"
"50296","E07000107",9.18,"2021-05-15"
"50297","E07000108",8.99,"2021-05-15"
"50298","E07000109",9.08,"2021-05-15"
"50299","E07000110",8.58,"2021-05-15"
"50300","E07000111",8.53,"2021-05-15"
"50301","E07000112",8.99,"2021-05-15"
"50302","E07000113",8.93,"2021-05-15"
"50303","E07000114",9.02,"2021-05-15"
"50304","E07000115",8.51,"2021-05-15"
"50305","E07000116",8.44,"2021-05-15"
"50306","E07000117",8,"2021-05-15"
"50307","E07000118",9.13,"2021-05-15"
"50308","E07000119",9.9,"2021-05-15"
"50309","E07000120",8.43,"2021-05-15"
"50310","E07000121",8.88,"2021-05-15"
"50311","E07000122",7.64,"2021-05-15"
"50312","E07000123",9.39,"2021-05-15"
"50313","E07000124",8.27,"2021-05-15"
"50314","E07000125",8.03,"2021-05-15"
"50315","E07000126",9.31,"2021-05-15"
"50316","E07000127",9.81,"2021-05-15"
"50317","E07000128",9.6,"2021-05-15"
"50318","E07000129",8.39,"2021-05-15"
"50319","E07000130",8.51,"2021-05-15"
"50320","E07000131",8.26,"2021-05-15"
"50321","E07000132",8.57,"2021-05-15"
"50322","E07000133",8.32,"2021-05-15"
"50323","E07000134",8.6,"2021-05-15"
"50324","E07000135",8.24,"2021-05-15"
"50325","E07000136",8.49,"2021-05-15"
"50326","E07000137",8.21,"2021-05-15"
"50327","E07000138",8.07,"2021-05-15"
"50328","E07000139",8.27,"2021-05-15"
"50329","E07000140",8.39,"2021-05-15"
"50330","E07000141",8.29,"2021-05-15"
"50331","E07000142",7.98,"2021-05-15"
"50332","E07000143",8.06,"2021-05-15"
"50333","E07000144",8.08,"2021-05-15"
"50334","E07000145",8.39,"2021-05-15"
"50335","E07000146",8.49,"2021-05-15"
"50336","E07000147",8.35,"2021-05-15"
"50337","E07000148",7.99,"2021-05-15"
"50338","E07000149",7.91,"2021-05-15"
"50339","E07000150",8.15,"2021-05-15"
"50340","E07000151",8.43,"2021-05-15"
"50341","E07000152",8.27,"2021-05-15"
"50342","E07000153",8.18,"2021-05-15"
"50343","E07000154",8.47,"2021-05-15"
"50344","E07000155",8.63,"2021-05-15"
"50345","E07000156",8.47,"2021-05-15"
"50346","E07000163",7.06,"2021-05-15"
"50347","E07000164",6.96,"2021-05-15"
"50348","E07000165",6.89,"2021-05-15"
"50349","E07000166",6.27,"2021-05-15"
"50350","E07000167",6.86,"2021-05-15"
"50351","E07000168",7.03,"2021-05-15"
"50352","E07000169",7.87,"2021-05-15"
"50353","E07000170",8.3,"2021-05-15"
"50354","E07000171",8.26,"2021-05-15"
"50355","E07000172",8.39,"2021-05-15"
"50356","E07000173",8.45,"2021-05-15"
"50357","E07000174",8.03,"2021-05-15"
"50358","E07000175",8.43,"2021-05-15"
"50359","E07000176",8.49,"2021-05-15"
"50360","E07000177",8.76,"2021-05-15"
"50361","E07000192",8.88,"2021-05-15"
"50362","E07000178",8.82,"2021-05-15"
"50363","E07000179",8.76,"2021-05-15"
"50364","E07000180",8.68,"2021-05-15"
"50365","E07000181",8.66,"2021-05-15"
"50366","E07000187",8.92,"2021-05-15"
"50367","E07000188",9.3,"2021-05-15"
"50368","E07000189",8.81,"2021-05-15"
"50369","E07000190",8.67,"2021-05-15"
"50370","E07000191",9.03,"2021-05-15"
"50371","E07000193",8.63,"2021-05-15"
"50372","E07000194",8.76,"2021-05-15"
"50373","E07000195",9.38,"2021-05-15"
"50374","E07000196",9.04,"2021-05-15"
"50375","E07000197",9.11,"2021-05-15"
"50376","E07000198",8.51,"2021-05-15"
"50377","E07000199",8.77,"2021-05-15"
"50378","E07000200",8.57,"2021-05-15"
"50379","E07000201",8.27,"2021-05-15"
"50380","E07000202",8.62,"2021-05-15"
"50381","E07000203",8.06,"2021-05-15"
"50382","E07000204",8.25,"2021-05-15"
"50383","E07000205",8.24,"2021-05-15"
"50384","E07000206",8.18,"2021-05-15"
"50385","E07000207",8.66,"2021-05-15"
"50386","E07000208",8.52,"2021-05-15"
"50387","E07000209",8.49,"2021-05-15"
"50388","E07000210",8.51,"2021-05-15"
"50389","E07000211",8.51,"2021-05-15"
"50390","E07000212",8.87,"2021-05-15"
"50391","E07000213",9,"2021-05-15"
"50392","E07000214",8.47,"2021-05-15"
"50393","E07000215",8.41,"2021-05-15"
"50394","E07000216",8.48,"2021-05-15"
"50395","E07000217",8.52,"2021-05-15"
"50396","E07000218",8.74,"2021-05-15"
"50397","E07000219",8.65,"2021-05-15"
"50398","E07000220",8.52,"2021-05-15"
"50399","E07000221",8.79,"2021-05-15"
"50400","E07000222",8.8,"2021-05-15"
"50401","E07000223",9.9,"2021-05-15"
"50402","E07000224",9.78,"2021-05-15"
"50403","E07000225",8.85,"2021-05-15"
"50404","E07000226",8.45,"2021-05-15"
"50405","E07000227",8.48,"2021-05-15"
"50406","E07000228",8.31,"2021-05-15"
"50407","E07000229",10.03,"2021-05-15"
"50408","E07000234",8.94,"2021-05-15"
"50409","E07000235",8.93,"2021-05-15"
"50410","E07000236",8.96,"2021-05-15"
"50411","E07000237",8.98,"2021-05-15"
"50412","E07000238",8.95,"2021-05-15"
"50413","E07000239",8.98,"2021-05-15"
"50414","E07000240",8.95,"2021-05-15"
"50415","E07000241",8.94,"2021-05-15"
"50416","E07000242",8.83,"2021-05-15"
"50417","E07000243",8.73,"2021-05-15"
"50418","E08000001",9.24,"2021-05-15"
"50419","E08000002",8.69,"2021-05-15"
"50420","E08000003",8.88,"2021-05-15"
"50421","E08000004",8.21,"2021-05-15"
"50422","E08000005",8.27,"2021-05-15"
"50423","E08000006",9.08,"2021-05-15"
"50424","E08000007",8.53,"2021-05-15"
"50425","E08000008",8.15,"2021-05-15"
"50426","E08000009",9.01,"2021-05-15"
"50427","E08000010",9.42,"2021-05-15"
"50428","E08000011",9.74,"2021-05-15"
"50429","E08000012",9.98,"2021-05-15"
"50430","E08000013",9.62,"2021-05-15"
"50431","E08000014",10.04,"2021-05-15"
"50432","E08000015",9.96,"2021-05-15"
"50433","E08000016",7.56,"2021-05-15"
"50434","E08000017",7.96,"2021-05-15"
"50435","E08000018",7.81,"2021-05-15"
"50436","E08000019",7.58,"2021-05-15"
"50437","E08000021",6.75,"2021-05-15"
"50438","E08000022",7.24,"2021-05-15"
"50439","E08000023",7.28,"2021-05-15"
"50440","E08000024",7.15,"2021-05-15"
"50441","E08000025",8.88,"2021-05-15"
"50442","E08000026",8.65,"2021-05-15"
"50443","E08000027",8.95,"2021-05-15"
"50444","E08000028",8.9,"2021-05-15"
"50445","E08000029",8.84,"2021-05-15"
"50446","E08000030",8.9,"2021-05-15"
"50447","E08000031",8.96,"2021-05-15"
"50448","E08000032",7.16,"2021-05-15"
"50449","E08000033",7.41,"2021-05-15"
"50450","E08000034",7.43,"2021-05-15"
"50451","E08000035",7.47,"2021-05-15"
"50452","E08000036",7.71,"2021-05-15"
"50453","E08000037",6.78,"2021-05-15"
"50454","E09000001",9.04,"2021-05-15"
"50455","E09000002",9.13,"2021-05-15"
"50456","E09000003",8.98,"2021-05-15"
"50457","E09000004",9.13,"2021-05-15"
"50458","E09000019",9.04,"2021-05-15"
"50459","E09000005",9.01,"2021-05-15"
"50460","E09000006",8.74,"2021-05-15"
"50461","E09000007",9.01,"2021-05-15"
"50462","E09000008",8.61,"2021-05-15"
"50463","E09000009",9.01,"2021-05-15"
"50464","E09000010",8.95,"2021-05-15"
"50465","E09000011",9.04,"2021-05-15"
"50466","E09000012",9.04,"2021-05-15"
"50467","E09000013",9.01,"2021-05-15"
"50468","E09000014",9.03,"2021-05-15"
"50469","E09000015",9,"2021-05-15"
"50470","E09000016",9.18,"2021-05-15"
"50471","E09000017",9,"2021-05-15"
"50472","E09000018",9,"2021-05-15"
"50473","E09000020",9.01,"2021-05-15"
"50474","E09000033",9.01,"2021-05-15"
"50475","S12000005",6.71,"2021-05-15"
"50476","E09000021",8.86,"2021-05-15"
"50477","S12000006",8.21,"2021-05-15"
"50478","S12000008",7.82,"2021-05-15"
"50479","S12000010",7.21,"2021-05-15"
"50480","E09000022",9.03,"2021-05-15"
"50481","E09000023",9.04,"2021-05-15"
"50482","S12000011",7.69,"2021-05-15"
"50483","S12000013",7.58,"2021-05-15"
"50484","S12000014",7,"2021-05-15"
"50485","S12000015",7.58,"2021-05-15"
"50486","S12000017",5.54,"2021-05-15"
"50487","S12000018",7.38,"2021-05-15"
"50488","S12000019",5.99,"2021-05-15"
"50489","S12000020",5.65,"2021-05-15"
"50490","S12000021",8.71,"2021-05-15"
"50491","S12000023",7.31,"2021-05-15"
"50492","S12000024",5.92,"2021-05-15"
"50493","S12000026",5.94,"2021-05-15"
"50494","S12000027",7.85,"2021-05-15"
"50495","S12000028",8.74,"2021-05-15"
"50496","S12000029",6.68,"2021-05-15"
"50497","S12000030",6.35,"2021-05-15"
"50498","E09000024",9.01,"2021-05-15"
"50499","E09000025",9.04,"2021-05-15"
"50500","E09000026",9.06,"2021-05-15"
"50501","E09000027",9.01,"2021-05-15"
"50502","S12000033",6.27,"2021-05-15"
"50503","S12000034",5.39,"2021-05-15"
"50504","S12000035",7.84,"2021-05-15"
"50505","S12000036",6.97,"2021-05-15"
"50506","S12000038",7.76,"2021-05-15"
"50507","S12000039",7.28,"2021-05-15"
"50508","S12000040",6.81,"2021-05-15"
"50509","E09000028",9.04,"2021-05-15"
"50510","S12000041",6.2,"2021-05-15"
"50511","E09000029",8.64,"2021-05-15"
"50512","W06000016",8.35,"2021-05-15"
"50513","W06000018",8.25,"2021-05-15"
"50514","W06000019",7.77,"2021-05-15"
"50515","W06000020",8.37,"2021-05-15"
"50516","W06000021",8.6,"2021-05-15"
"50517","W06000022",9.18,"2021-05-15"
"50518","W06000023",7.63,"2021-05-15"
"50519","W06000024",7.77,"2021-05-15"
"50520","E09000030",9.04,"2021-05-15"
"50521","E09000031",9.03,"2021-05-15"
"50522","E09000032",9.01,"2021-05-15"
"50523","S12000042",7.17,"2021-05-15"
"50524","S12000044",6.99,"2021-05-15"
"50525","S12000045",7.09,"2021-05-15"
"50526","S12000046",7.39,"2021-05-15"
"50527","W06000001",8.53,"2021-05-15"
"50528","W06000002",8.05,"2021-05-15"
"50529","W06000003",7.91,"2021-05-15"
"50530","W06000004",8.59,"2021-05-15"
"50531","W06000005",9.67,"2021-05-15"
"50532","W06000006",9.2,"2021-05-15"
"50533","W06000008",8.35,"2021-05-15"
"50534","W06000009",9.36,"2021-05-15"
"50535","W06000010",8.6,"2021-05-15"
"50536","W06000011",9.35,"2021-05-15"
"50537","W06000012",8.34,"2021-05-15"
"50538","W06000013",9.13,"2021-05-15"
"50539","W06000014",9.13,"2021-05-15"
"50540","W06000015",9.07,"2021-05-15"
"50541","E06000001",8.29,"2021-05-16"
"50542","E06000002",8.17,"2021-05-16"
"50543","E06000003",7.92,"2021-05-16"
"50544","E06000004",8.14,"2021-05-16"
"50545","E06000005",7.94,"2021-05-16"
"50546","E06000006",8.58,"2021-05-16"
"50547","E06000007",7.56,"2021-05-16"
"50548","E06000008",7.15,"2021-05-16"
"50549","E06000009",9.33,"2021-05-16"
"50550","E06000010",9.32,"2021-05-16"
"50551","E06000011",8.95,"2021-05-16"
"50552","E06000012",9.59,"2021-05-16"
"50553","E06000013",9.2,"2021-05-16"
"50554","E06000014",8.34,"2021-05-16"
"50555","E06000015",7.45,"2021-05-16"
"50556","E06000016",8.14,"2021-05-16"
"50557","E06000017",8.55,"2021-05-16"
"50558","E06000018",7.8,"2021-05-16"
"50559","E06000019",7.6,"2021-05-16"
"50560","E06000020",7.57,"2021-05-16"
"50561","E06000021",7.53,"2021-05-16"
"50562","E06000022",8.36,"2021-05-16"
"50563","E06000023",8.66,"2021-05-16"
"50564","E06000024",8.81,"2021-05-16"
"50565","E06000025",8.59,"2021-05-16"
"50566","E06000026",9.1,"2021-05-16"
"50567","E06000027",9.64,"2021-05-16"
"50568","E06000028",10.06,"2021-05-16"
"50569","E06000029",9.82,"2021-05-16"
"50570","E06000030",7.88,"2021-05-16"
"50571","E06000031",9.04,"2021-05-16"
"50572","E06000039",8.41,"2021-05-16"
"50573","E06000040",8.26,"2021-05-16"
"50574","E06000041",8.13,"2021-05-16"
"50575","E06000042",8.33,"2021-05-16"
"50576","E06000043",10.47,"2021-05-16"
"50577","E06000032",8.49,"2021-05-16"
"50578","E06000033",9.8,"2021-05-16"
"50579","E06000034",9.15,"2021-05-16"
"50580","E06000035",9.27,"2021-05-16"
"50581","E06000036",8.21,"2021-05-16"
"50582","E06000037",7.91,"2021-05-16"
"50583","E06000044",10.4,"2021-05-16"
"50584","E06000045",8.61,"2021-05-16"
"50585","E06000046",10.29,"2021-05-16"
"50586","E06000047",7.55,"2021-05-16"
"50587","E06000049",7.41,"2021-05-16"
"50588","E06000050",8.45,"2021-05-16"
"50589","E06000051",7.39,"2021-05-16"
"50590","E06000052",9.47,"2021-05-16"
"50591","E06000053",11.19,"2021-05-16"
"50592","E06000054",8.09,"2021-05-16"
"50593","E06000055",8.62,"2021-05-16"
"50594","E06000056",8.55,"2021-05-16"
"50595","E06000057",6.52,"2021-05-16"
"50596","E07000004",8.23,"2021-05-16"
"50597","E07000005",8.34,"2021-05-16"
"50598","E07000006",8.38,"2021-05-16"
"50599","E07000007",8.19,"2021-05-16"
"50600","E07000088",10.22,"2021-05-16"
"50601","E07000089",8.13,"2021-05-16"
"50602","E07000090",10.02,"2021-05-16"
"50603","E07000091",9.59,"2021-05-16"
"50604","E07000092",8.24,"2021-05-16"
"50605","E07000093",8.17,"2021-05-16"
"50606","E07000094",8.49,"2021-05-16"
"50607","E07000095",8.69,"2021-05-16"
"50608","E07000096",8.39,"2021-05-16"
"50609","E07000098",8.56,"2021-05-16"
"50610","E07000099",8.7,"2021-05-16"
"50611","E07000102",8.44,"2021-05-16"
"50612","E06000038",8.05,"2021-05-16"
"50613","E07000008",9.04,"2021-05-16"
"50614","E07000009",8.99,"2021-05-16"
"50615","E07000010",9.2,"2021-05-16"
"50616","E07000011",8.96,"2021-05-16"
"50617","E07000012",8.96,"2021-05-16"
"50618","E07000026",8.18,"2021-05-16"
"50619","E07000027",9.25,"2021-05-16"
"50620","E07000028",7.7,"2021-05-16"
"50621","E07000029",8.49,"2021-05-16"
"50622","E07000030",7.63,"2021-05-16"
"50623","E07000031",8.33,"2021-05-16"
"50624","E07000032",7.48,"2021-05-16"
"50625","E07000033",7.36,"2021-05-16"
"50626","E07000034",6.84,"2021-05-16"
"50627","E07000035",6.61,"2021-05-16"
"50628","E07000036",7.68,"2021-05-16"
"50629","E07000037",6.11,"2021-05-16"
"50630","E07000038",6.79,"2021-05-16"
"50631","E07000039",7.68,"2021-05-16"
"50632","E07000040",8.91,"2021-05-16"
"50633","E07000041",8.42,"2021-05-16"
"50634","E07000042",8.07,"2021-05-16"
"50635","E07000043",8.61,"2021-05-16"
"50636","E07000044",9.55,"2021-05-16"
"50637","E07000045",8.74,"2021-05-16"
"50638","E07000046",8.66,"2021-05-16"
"50639","E07000047",8.22,"2021-05-16"
"50640","E07000048",10.23,"2021-05-16"
"50641","E07000049",9.32,"2021-05-16"
"50642","E07000050",8.7,"2021-05-16"
"50643","E07000051",9.73,"2021-05-16"
"50644","E07000052",9.06,"2021-05-16"
"50645","E07000053",9.7,"2021-05-16"
"50646","E07000061",10.57,"2021-05-16"
"50647","E07000062",10.23,"2021-05-16"
"50648","E07000063",9.67,"2021-05-16"
"50649","E07000064",9.5,"2021-05-16"
"50650","E07000065",9.48,"2021-05-16"
"50651","E07000066",9.26,"2021-05-16"
"50652","E07000067",9.08,"2021-05-16"
"50653","E07000068",8.95,"2021-05-16"
"50654","E07000069",9.29,"2021-05-16"
"50655","E07000070",9.08,"2021-05-16"
"50656","E07000071",9.54,"2021-05-16"
"50657","E07000072",8.8,"2021-05-16"
"50658","E07000086",8.63,"2021-05-16"
"50659","E07000073",8.75,"2021-05-16"
"50660","E07000074",9.73,"2021-05-16"
"50661","E07000075",9.76,"2021-05-16"
"50662","E07000076",9.82,"2021-05-16"
"50663","E07000077",8.87,"2021-05-16"
"50664","E07000078",8.23,"2021-05-16"
"50665","E07000079",8.14,"2021-05-16"
"50666","E07000080",8.53,"2021-05-16"
"50667","E07000087",9.97,"2021-05-16"
"50668","E07000081",8.43,"2021-05-16"
"50669","E07000082",8.49,"2021-05-16"
"50670","E07000083",8.26,"2021-05-16"
"50671","E07000084",7.94,"2021-05-16"
"50672","E07000085",8.48,"2021-05-16"
"50673","E07000103",8.43,"2021-05-16"
"50674","E07000105",9.52,"2021-05-16"
"50675","E07000106",9.8,"2021-05-16"
"50676","E07000107",9.04,"2021-05-16"
