"date","ID_1","t2m"
"2015-07-07",2,16.41
"2015-07-07",3,16.09
"2015-07-08",1,13.64
"2015-07-08",2,14.53
"2015-07-08",3,13.24
"2015-07-09",1,13.79
"2015-07-09",2,13.68
"2015-07-09",3,13.33
"2015-07-10",1,8.45
"2015-07-10",2,9.77
"2015-07-10",3,8.24
"2015-07-11",1,16.01
"2015-07-11",2,16.74
"2015-07-11",3,15.63
"2015-07-12",1,14.42
"2015-07-12",2,15.25
"2015-07-12",3,14.15
"2015-07-13",1,15.92
"2015-07-13",2,16.38
"2015-07-13",3,14.21
"2015-07-14",1,17.16
"2015-07-14",2,17.18
"2015-07-14",3,16.5
"2015-07-15",1,16.71
"2015-07-15",2,16.81
"2015-07-15",3,15.5
"2015-07-16",1,17.97
"2015-07-16",2,17.31
"2015-07-16",3,16.82
"2015-07-17",1,21.08
"2015-07-17",2,20.96
"2015-07-17",3,23.28
"2015-07-18",1,17.36
"2015-07-18",2,17.17
"2015-07-18",3,18.25
"2015-07-19",1,16.01
"2015-07-19",2,16.41
"2015-07-19",3,16.78
"2015-07-20",1,15.04
"2015-07-20",2,14.7
"2015-07-20",3,15.67
"2015-07-21",1,20.66
"2015-07-21",2,20.5
"2015-07-21",3,19.46
"2015-07-22",1,19.31
"2015-07-22",2,18.32
"2015-07-22",3,18.28
"2015-07-23",1,15.29
"2015-07-23",2,15.7
"2015-07-23",3,15.14
"2015-07-24",1,15.03
"2015-07-24",2,15.04
"2015-07-24",3,13.74
"2015-07-25",1,18.49
"2015-07-25",2,18.28
"2015-07-25",3,17.2
"2015-07-26",1,10.71
"2015-07-26",2,11.11
"2015-07-26",3,9.35
"2015-07-27",1,14.28
"2015-07-27",2,14.54
"2015-07-27",3,13.29
"2015-07-28",1,14.06
"2015-07-28",2,14.67
"2015-07-28",3,13.11
"2015-07-29",1,12.18
"2015-07-29",2,12.65
"2015-07-29",3,10.79
"2015-07-30",1,12.12
"2015-07-30",2,12.42
"2015-07-30",3,9.95
"2015-07-31",1,8.61
"2015-07-31",2,9.33
"2015-07-31",3,8.11
"2015-08-01",1,12.66
"2015-08-01",2,13
"2015-08-01",3,12.17
"2015-08-02",1,11.79
"2015-08-02",2,12.27
"2015-08-02",3,11.87
"2015-08-03",1,16.74
"2015-08-03",2,17.41
"2015-08-03",3,16.89
"2015-08-04",1,19.85
"2015-08-04",2,19.38
"2015-08-04",3,21.07
"2015-08-05",1,12.3
"2015-08-05",2,12.97
"2015-08-05",3,11.94
"2015-08-06",1,18.22
"2015-08-06",2,17.38
"2015-08-06",3,17.81
"2015-08-07",1,16.99
"2015-08-07",2,16.17
"2015-08-07",3,18.51
"2015-08-08",1,18.19
"2015-08-08",2,17.9
"2015-08-08",3,18.49
"2015-08-09",1,16.05
"2015-08-09",2,15.49
"2015-08-09",3,16.27
"2015-08-10",1,17.29
"2015-08-10",2,17.19
"2015-08-10",3,16.68
"2015-08-11",1,16.49
"2015-08-11",2,16.58
"2015-08-11",3,15.54
"2015-08-12",1,19.46
"2015-08-12",2,18.98
"2015-08-12",3,18.59
"2015-08-13",1,19.09
"2015-08-13",2,18.95
"2015-08-13",3,18.83
"2015-08-14",1,19.64
"2015-08-14",2,19.78
"2015-08-14",3,18.66
"2015-08-15",1,18.35
"2015-08-15",2,18.09
"2015-08-15",3,16.85
"2015-08-16",1,14.48
"2015-08-16",2,14.96
"2015-08-16",3,13.66
"2015-08-17",1,12.08
"2015-08-17",2,13.06
"2015-08-17",3,11.65
"2015-08-18",1,12.52
"2015-08-18",2,13.24
"2015-08-18",3,11.58
"2015-08-19",1,13.39
"2015-08-19",2,14.08
"2015-08-19",3,10.58
"2015-08-20",1,15.06
"2015-08-20",2,15.17
"2015-08-20",3,13.12
"2015-08-21",1,14.73
"2015-08-21",2,16.04
"2015-08-21",3,14.46
"2015-08-22",1,17.49
"2015-08-22",2,18
"2015-08-22",3,16.49
"2015-08-23",1,17.48
"2015-08-23",2,18.23
"2015-08-23",3,16.61
"2015-08-24",1,14.97
"2015-08-24",2,14.98
"2015-08-24",3,14.71
"2015-08-25",1,14.86
"2015-08-25",2,15.45
"2015-08-25",3,12.91
"2015-08-26",1,17.54
"2015-08-26",2,17.55
"2015-08-26",3,16.5
"2015-08-27",1,19.05
"2015-08-27",2,18.77
"2015-08-27",3,19.57
"2015-08-28",1,13.15
"2015-08-28",2,13.18
"2015-08-28",3,12.35
"2015-08-29",1,11.01
"2015-08-29",2,12.02
"2015-08-29",3,10.97
"2015-08-30",1,18.55
"2015-08-30",2,18.17
"2015-08-30",3,19.52
"2015-08-31",1,21.91
"2015-08-31",2,21.16
"2015-08-31",3,21.14
"2015-09-01",1,17.05
"2015-09-01",2,17.24
"2015-09-01",3,17.03
"2015-09-02",1,10.96
"2015-09-02",2,11.81
"2015-09-02",3,10.6
"2015-09-03",1,11.26
"2015-09-03",2,11.3
"2015-09-03",3,10.3
"2015-09-04",1,10.75
"2015-09-04",2,11.51
"2015-09-04",3,9.86
"2015-09-05",1,11.83
"2015-09-05",2,12.7
"2015-09-05",3,9.72
"2015-09-06",1,9.68
"2015-09-06",2,10.92
"2015-09-06",3,8.56
"2015-09-07",1,10.37
"2015-09-07",2,11.41
"2015-09-07",3,8.64
"2015-09-08",1,12.51
"2015-09-08",2,12.96
"2015-09-08",3,11.92
"2015-09-09",1,12.26
"2015-09-09",2,12.59
"2015-09-09",3,10.57
"2015-09-10",1,11.06
"2015-09-10",2,11.76
"2015-09-10",3,10.08
"2015-09-11",1,10.8
"2015-09-11",2,11.64
"2015-09-11",3,9.6
"2015-09-12",1,13.29
"2015-09-12",2,13.49
"2015-09-12",3,12.46
"2015-09-13",1,14.2
"2015-09-13",2,13.7
"2015-09-13",3,13.92
"2015-09-14",1,12.82
"2015-09-14",2,12.73
"2015-09-14",3,13.67
"2015-09-15",1,10.59
"2015-09-15",2,11.12
"2015-09-15",3,9.59
"2015-09-16",1,12.34
"2015-09-16",2,12.31
"2015-09-16",3,11.61
"2015-09-17",1,16.35
"2015-09-17",2,15.92
"2015-09-17",3,14.3
"2015-09-18",1,11.35
"2015-09-18",2,11.72
"2015-09-18",3,10.85
"2015-09-19",1,12.02
"2015-09-19",2,12.38
"2015-09-19",3,11.35
"2015-09-20",1,10.71
"2015-09-20",2,10.66
"2015-09-20",3,10.01
"2015-09-21",1,9.44
"2015-09-21",2,9.93
"2015-09-21",3,7.69
"2015-09-22",1,12.48
"2015-09-22",2,12.68
"2015-09-22",3,11.43
"2015-09-23",1,10.56
"2015-09-23",2,11.17
"2015-09-23",3,9.11
"2015-09-24",1,11.15
"2015-09-24",2,11.76
"2015-09-24",3,9.33
"2015-09-25",1,10.87
"2015-09-25",2,11.36
"2015-09-25",3,11.02
"2015-09-26",1,7.57
"2015-09-26",2,7.8
"2015-09-26",3,7.55
"2015-09-27",1,8.63
"2015-09-27",2,9.11
"2015-09-27",3,7.98
"2015-09-28",1,8.5
"2015-09-28",2,9.21
"2015-09-28",3,7.45
"2015-09-29",1,8.54
"2015-09-29",2,9.12
"2015-09-29",3,7.69
"2015-09-30",1,9.34
"2015-09-30",2,9.78
"2015-09-30",3,8.29
"2015-10-01",1,9.07
"2015-10-01",2,9.67
"2015-10-01",3,7.55
"2015-10-02",1,6.87
"2015-10-02",2,7.49
"2015-10-02",3,5.9
"2015-10-03",1,7.71
"2015-10-03",2,8.21
"2015-10-03",3,7.45
"2015-10-04",1,8.66
"2015-10-04",2,8.33
"2015-10-04",3,9.63
"2015-10-05",1,10.67
"2015-10-05",2,10.68
"2015-10-05",3,10.29
"2015-10-06",1,14
"2015-10-06",2,14.1
"2015-10-06",3,14.11
"2015-10-07",1,15.15
"2015-10-07",2,15.27
"2015-10-07",3,14.39
"2015-10-08",1,12.35
"2015-10-08",2,12.77
"2015-10-08",3,10.74
"2015-10-09",1,8.62
"2015-10-09",2,8.5
"2015-10-09",3,8.83
"2015-10-10",1,9.99
"2015-10-10",2,10.78
"2015-10-10",3,9.07
"2015-10-11",1,7.55
"2015-10-11",2,7.4
"2015-10-11",3,6.61
"2015-10-12",1,4.8
"2015-10-12",2,5.36
"2015-10-12",3,4.25
"2015-10-13",1,2.34
"2015-10-13",2,4.25
"2015-10-13",3,2.77
"2015-10-14",1,3.4
"2015-10-14",2,3.62
"2015-10-14",3,2.24
"2015-10-15",1,3.37
"2015-10-15",2,3.63
"2015-10-15",3,2.26
"2015-10-16",1,5.14
"2015-10-16",2,6.4
"2015-10-16",3,3.51
"2015-10-17",1,6.88
"2015-10-17",2,7.97
"2015-10-17",3,4.77
"2015-10-18",1,6.82
"2015-10-18",2,7.41
"2015-10-18",3,5.69
"2015-10-19",1,8.92
"2015-10-19",2,9.46
"2015-10-19",3,6.9
"2015-10-20",1,8.03
"2015-10-20",2,8.89
"2015-10-20",3,6.96
"2015-10-21",1,6.59
"2015-10-21",2,7
"2015-10-21",3,7.15
"2015-10-22",1,10.04
"2015-10-22",2,10.62
"2015-10-22",3,8.68
"2015-10-23",1,10.05
"2015-10-23",2,10.72
"2015-10-23",3,10.03
"2015-10-24",1,10.74
"2015-10-24",2,10.88
"2015-10-24",3,9.74
"2015-10-25",1,10.22
"2015-10-25",2,10.81
"2015-10-25",3,10.34
"2015-10-26",1,7.8
"2015-10-26",2,8
"2015-10-26",3,8.23
"2015-10-27",1,8.98
"2015-10-27",2,8.86
"2015-10-27",3,8.75
"2015-10-28",1,11.21
"2015-10-28",2,11.12
"2015-10-28",3,9.94
"2015-10-29",1,10.58
"2015-10-29",2,10.5
"2015-10-29",3,9.91
"2015-10-30",1,8.28
"2015-10-30",2,8.68
"2015-10-30",3,7.27
"2015-10-31",1,7.55
"2015-10-31",2,7.95
"2015-10-31",3,7.15
"2015-11-01",1,6.64
"2015-11-01",2,6.58
"2015-11-01",3,6.54
"2015-11-02",1,6.41
"2015-11-02",2,6.61
"2015-11-02",3,6.47
"2015-11-03",1,5.83
"2015-11-03",2,5.43
"2015-11-03",3,5.42
"2015-11-04",1,11.72
"2015-11-04",2,12.09
"2015-11-04",3,9.62
"2015-11-05",1,11.98
"2015-11-05",2,12.21
"2015-11-05",3,11.13
"2015-11-06",1,14.65
"2015-11-06",2,14.6
"2015-11-06",3,13.22
"2015-11-07",1,16.98
"2015-11-07",2,16.92
"2015-11-07",3,15.86
"2015-11-08",1,13.66
"2015-11-08",2,13.82
"2015-11-08",3,13.36
"2015-11-09",1,16.62
"2015-11-09",2,16.87
"2015-11-09",3,15.36
"2015-11-10",1,13.07
"2015-11-10",2,13.64
"2015-11-10",3,11.39
"2015-11-11",1,11.72
"2015-11-11",2,12.53
"2015-11-11",3,10.07
"2015-11-12",1,12.4
"2015-11-12",2,12.45
"2015-11-12",3,11.41
"2015-11-13",1,12.99
"2015-11-13",2,13.44
"2015-11-13",3,10.9
"2015-11-14",1,7.44
"2015-11-14",2,8.06
"2015-11-14",3,6.32
"2015-11-15",1,11.54
"2015-11-15",2,12.12
"2015-11-15",3,9.46
"2015-11-16",1,12.12
"2015-11-16",2,12.92
"2015-11-16",3,10.31
"2015-11-17",1,12.52
"2015-11-17",2,12.43
"2015-11-17",3,11.42
"2015-11-18",1,14.01
"2015-11-18",2,14.36
"2015-11-18",3,13
"2015-11-19",1,13.24
"2015-11-19",2,13.41
"2015-11-19",3,12.45
"2015-11-20",1,9.68
"2015-11-20",2,9.89
"2015-11-20",3,9.46
"2015-11-21",1,4.8
"2015-11-21",2,5.65
"2015-11-21",3,3.32
"2015-11-22",1,2.69
"2015-11-22",2,3.12
"2015-11-22",3,2
"2015-11-23",1,-0.17
"2015-11-23",2,0.76
"2015-11-23",3,-0.49
"2015-11-24",1,1.37
"2015-11-24",2,2.27
"2015-11-24",3,-0.28
"2015-11-25",1,5.99
"2015-11-25",2,6.27
"2015-11-25",3,3.42
"2015-11-26",1,4.24
"2015-11-26",2,4.84
"2015-11-26",3,2.85
"2015-11-27",1,1.53
"2015-11-27",2,2.39
"2015-11-27",3,-0.26
"2015-11-28",1,4.24
"2015-11-28",2,5.55
"2015-11-28",3,2.01
"2015-11-29",1,7.13
"2015-11-29",2,7.81
"2015-11-29",3,5.34
"2015-11-30",1,10.64
"2015-11-30",2,10.76
"2015-11-30",3,9
"2015-12-01",1,11.7
"2015-12-01",2,11.98
"2015-12-01",3,9.79
"2015-12-02",1,10.91
"2015-12-02",2,11.16
"2015-12-02",3,9.78
"2015-12-03",1,9.32
"2015-12-03",2,9.55
"2015-12-03",3,7.45
"2015-12-04",1,8.5
"2015-12-04",2,8.93
"2015-12-04",3,6.15
"2015-12-05",1,6.58
"2015-12-05",2,7.49
"2015-12-05",3,3.9
"2015-12-06",1,5.94
"2015-12-06",2,6.78
"2015-12-06",3,4.68
"2015-12-07",1,10.34
"2015-12-07",2,11.12
"2015-12-07",3,8.77
"2015-12-08",1,8.95
"2015-12-08",2,9.06
"2015-12-08",3,7.67
"2015-12-09",1,8.2
"2015-12-09",2,8.65
"2015-12-09",3,7.95
"2015-12-10",1,5.23
"2015-12-10",2,5.62
"2015-12-10",3,3.84
"2015-12-11",1,3.59
"2015-12-11",2,4.81
"2015-12-11",3,1.84
"2015-12-12",1,8.05
"2015-12-12",2,7.53
"2015-12-12",3,7.61
"2015-12-13",1,9.32
"2015-12-13",2,10.3
"2015-12-13",3,7.66
"2015-12-14",1,7.95
"2015-12-14",2,8.05
"2015-12-14",3,6.53
"2015-12-15",1,5.85
"2015-12-15",2,5.83
"2015-12-15",3,5.18
"2015-12-16",1,9.96
"2015-12-16",2,10
"2015-12-16",3,9.08
"2015-12-17",1,12.84
"2015-12-17",2,13.03
"2015-12-17",3,11.51
"2015-12-18",1,13.08
"2015-12-18",2,13.02
"2015-12-18",3,11.58
"2015-12-19",1,11.69
"2015-12-19",2,11.6
"2015-12-19",3,10.48
"2015-12-20",1,11.38
"2015-12-20",2,11.68
"2015-12-20",3,9.48
"2015-12-21",1,11.42
"2015-12-21",2,11.25
"2015-12-21",3,10.12
"2015-12-22",1,11.39
"2015-12-22",2,11.45
"2015-12-22",3,9.6
"2015-12-23",1,12.15
"2015-12-23",2,12.44
"2015-12-23",3,10.28
"2015-12-24",1,7.74
"2015-12-24",2,7.81
"2015-12-24",3,6.85
"2015-12-25",1,8.14
"2015-12-25",2,8.48
"2015-12-25",3,8.34
"2015-12-26",1,12.7
"2015-12-26",2,13.5
"2015-12-26",3,10.52
"2015-12-27",1,9.86
"2015-12-27",2,10.42
"2015-12-27",3,7.92
"2015-12-28",1,7.4
"2015-12-28",2,8.32
"2015-12-28",3,6.01
"2015-12-29",1,7.31
"2015-12-29",2,7.67
"2015-12-29",3,6.1
"2015-12-30",1,6.42
"2015-12-30",2,6.77
"2015-12-30",3,5.35
"2015-12-31",1,7.64
"2015-12-31",2,8.02
"2015-12-31",3,6.01
"2016-01-01",1,7.11
"2016-01-01",2,7.4
"2016-01-01",3,5.02
"2016-01-02",1,6.37
"2016-01-02",2,6.49
"2016-01-02",3,4.96
"2016-01-03",1,8.2
"2016-01-03",2,8.29
"2016-01-03",3,6.58
"2016-01-04",1,4.5
"2016-01-04",2,5.47
"2016-01-04",3,3.15
"2016-01-05",1,6.92
"2016-01-05",2,7.04
"2016-01-05",3,5.26
"2016-01-06",1,6.75
"2016-01-06",2,6.63
"2016-01-06",3,5.42
"2016-01-07",1,6.28
"2016-01-07",2,6.05
"2016-01-07",3,5.13
"2016-01-08",1,5.05
"2016-01-08",2,5.55
"2016-01-08",3,3.99
"2016-01-09",1,5.31
"2016-01-09",2,4.52
"2016-01-09",3,3.43
"2016-01-10",1,8.45
"2016-01-10",2,8.51
"2016-01-10",3,6.96
"2016-01-11",1,4.2
"2016-01-11",2,4.47
"2016-01-11",3,3.71
"2016-01-12",1,5.79
"2016-01-12",2,5.91
"2016-01-12",3,4.46
"2016-01-13",1,5.4
"2016-01-13",2,5.78
"2016-01-13",3,3.8
"2016-01-14",1,2.56
"2016-01-14",2,2.91
"2016-01-14",3,1.4
"2016-01-15",1,1.49
"2016-01-15",2,2.33
"2016-01-15",3,0.24
"2016-01-16",1,2.05
"2016-01-16",2,2.06
"2016-01-16",3,0.59
"2016-01-17",1,0.87
"2016-01-17",2,1.66
"2016-01-17",3,-0.81
"2016-01-18",1,-3.59
"2016-01-18",2,-2.96
"2016-01-18",3,-7.4
"2016-01-19",1,-5.03
"2016-01-19",2,-4.58
"2016-01-19",3,-7.82
"2016-01-20",1,-2.14
"2016-01-20",2,-1.58
"2016-01-20",3,-7.43
"2016-01-21",1,0.23
"2016-01-21",2,-0.36
"2016-01-21",3,-1.11
"2016-01-22",1,-1.15
"2016-01-22",2,-0.78
"2016-01-22",3,-2.77
"2016-01-23",1,5.71
"2016-01-23",2,5.68
"2016-01-23",3,2.68
"2016-01-24",1,5.11
"2016-01-24",2,5.3
"2016-01-24",3,3.38
"2016-01-25",1,8.36
"2016-01-25",2,8.82
"2016-01-25",3,6.73
"2016-01-26",1,10.14
"2016-01-26",2,10.4
"2016-01-26",3,8.42
"2016-01-27",1,10.01
"2016-01-27",2,10.22
"2016-01-27",3,8.59
"2016-01-28",1,9.9
"2016-01-28",2,9.83
"2016-01-28",3,8.87
"2016-01-29",1,3.5
"2016-01-29",2,4.27
"2016-01-29",3,1.74
"2016-01-30",1,9.16
"2016-01-30",2,9.44
"2016-01-30",3,7.14
"2016-01-31",1,4.12
"2016-01-31",2,4.69
"2016-01-31",3,3.16
"2016-02-01",1,11.76
"2016-02-01",2,11.86
"2016-02-01",3,10.66
"2016-02-02",1,11.23
"2016-02-02",2,11.23
"2016-02-02",3,9.48
"2016-02-03",1,5.12
"2016-02-03",2,5.61
"2016-02-03",3,4.44
"2016-02-04",1,3
"2016-02-04",2,3.85
"2016-02-04",3,2.29
"2016-02-05",1,5.71
"2016-02-05",2,6.08
"2016-02-05",3,5.05
"2016-02-06",1,9.42
"2016-02-06",2,9.59
"2016-02-06",3,7.98
"2016-02-07",1,11.47
"2016-02-07",2,11.47
"2016-02-07",3,9.66
"2016-02-08",1,7.71
"2016-02-08",2,7.79
"2016-02-08",3,6.13
"2016-02-09",1,7.16
"2016-02-09",2,7.63
"2016-02-09",3,5.78
"2016-02-10",1,3.28
"2016-02-10",2,3.88
"2016-02-10",3,2.2
"2016-02-11",1,3.72
"2016-02-11",2,3.93
"2016-02-11",3,2.97
"2016-02-12",1,2.45
"2016-02-12",2,2.36
"2016-02-12",3,1.76
"2016-02-13",1,-0.21
"2016-02-13",2,0.11
"2016-02-13",3,-0.3
"2016-02-14",1,2.44
"2016-02-14",2,2.87
"2016-02-14",3,3.23
"2016-02-15",1,1.58
"2016-02-15",2,2.18
"2016-02-15",3,0.6
"2016-02-16",1,-0.87
"2016-02-16",2,-0.64
"2016-02-16",3,-2.39
"2016-02-17",1,-3.31
"2016-02-17",2,-2.46
"2016-02-17",3,-4.1
"2016-02-18",1,0.54
"2016-02-18",2,0.57
"2016-02-18",3,-0.04
"2016-02-19",1,1.04
"2016-02-19",2,1.77
"2016-02-19",3,-0.11
"2016-02-20",1,5.66
"2016-02-20",2,5.9
"2016-02-20",3,3.41
"2016-02-21",1,10.65
"2016-02-21",2,10.72
"2016-02-21",3,9.88
"2016-02-22",1,10.7
"2016-02-22",2,10.92
"2016-02-22",3,9.09
"2016-02-23",1,4.49
"2016-02-23",2,4.52
"2016-02-23",3,2.38
"2016-02-24",1,0.58
"2016-02-24",2,1.34
"2016-02-24",3,-0.15
"2016-02-25",1,-1.28
"2016-02-25",2,-0.12
"2016-02-25",3,-1.45
"2016-02-26",1,1.42
"2016-02-26",2,1.75
"2016-02-26",3,-0.61
"2016-02-27",1,0.78
"2016-02-27",2,1.62
"2016-02-27",3,0.11
"2016-02-28",1,0.85
"2016-02-28",2,1.23
"2016-02-28",3,-0.13
"2016-02-29",1,1.16
"2016-02-29",2,1.66
"2016-02-29",3,0.12
"2016-03-01",1,-1.26
"2016-03-01",2,-1.07
"2016-03-01",3,-2.78
"2016-03-02",1,8.53
"2016-03-02",2,8.32
"2016-03-02",3,6.07
"2016-03-03",1,2.7
"2016-03-03",2,3.45
"2016-03-03",3,1.13
"2016-03-04",1,2.56
"2016-03-04",2,2.68
"2016-03-04",3,0.72
"2016-03-05",1,-0.33
"2016-03-05",2,-0.42
"2016-03-05",3,0.33
"2016-03-06",1,2.57
"2016-03-06",2,2.89
"2016-03-06",3,0.86
"2016-03-07",1,0.97
"2016-03-07",2,1.46
"2016-03-07",3,0.63
"2016-03-08",1,-1.51
"2016-03-08",2,0.28
"2016-03-08",3,-0.77
"2016-03-09",1,3.72
"2016-03-09",2,4.17
"2016-03-09",3,1.39
"2016-03-10",1,2.54
"2016-03-10",2,3.08
"2016-03-10",3,1.55
"2016-03-11",1,2.34
"2016-03-11",2,2.69
"2016-03-11",3,0.97
"2016-03-12",1,2.66
"2016-03-12",2,2.52
"2016-03-12",3,0.71
"2016-03-13",1,0.95
"2016-03-13",2,1.58
"2016-03-13",3,-0.48
"2016-03-14",1,1.93
"2016-03-14",2,2.23
"2016-03-14",3,0.9
"2016-03-15",1,1.75
"2016-03-15",2,2.28
"2016-03-15",3,0.58
"2016-03-16",1,4.32
"2016-03-16",2,4.74
"2016-03-16",3,2.93
"2016-03-17",1,2.37
"2016-03-17",2,2.75
"2016-03-17",3,1.29
"2016-03-18",1,2.45
"2016-03-18",2,3.08
"2016-03-18",3,1.41
"2016-03-19",1,5.02
"2016-03-19",2,5.35
"2016-03-19",3,3.27
"2016-03-20",1,4.62
"2016-03-20",2,5.28
"2016-03-20",3,3.5
"2016-03-21",1,5.83
"2016-03-21",2,6.18
"2016-03-21",3,4.52
"2016-03-22",1,5.08
"2016-03-22",2,5.08
"2016-03-22",3,4.88
"2016-03-23",1,5.77
"2016-03-23",2,5.82
"2016-03-23",3,5.14
"2016-03-24",1,7.25
"2016-03-24",2,7.14
"2016-03-24",3,6.22
"2016-03-25",1,6.88
"2016-03-25",2,7.15
"2016-03-25",3,5.63
"2016-03-26",1,1.5
"2016-03-26",2,2.41
"2016-03-26",3,2.01
"2016-03-27",1,11.5
"2016-03-27",2,10.67
"2016-03-27",3,9.47
"2016-03-28",1,8.98
"2016-03-28",2,8.97
"2016-03-28",3,7.23
"2016-03-29",1,5.86
"2016-03-29",2,6.38
"2016-03-29",3,4.56
"2016-03-30",1,9.73
"2016-03-30",2,9.39
"2016-03-30",3,8.41
"2016-03-31",1,6.25
"2016-03-31",2,6.59
"2016-03-31",3,6.05
"2016-04-01",1,5.51
"2016-04-01",2,5.62
"2016-04-01",3,4.22
"2016-04-02",1,7.89
"2016-04-02",2,7.83
"2016-04-02",3,6.51
"2016-04-03",1,12.87
"2016-04-03",2,12.82
"2016-04-03",3,11.66
"2016-04-04",1,13.33
"2016-04-04",2,13.52
"2016-04-04",3,12.68
"2016-04-05",1,9.71
"2016-04-05",2,9.6
"2016-04-05",3,9.64
"2016-04-06",1,7.4
"2016-04-06",2,7.74
"2016-04-06",3,6.08
"2016-04-07",1,6.28
"2016-04-07",2,6.65
"2016-04-07",3,5.52
"2016-04-08",1,5.12
"2016-04-08",2,5.6
"2016-04-08",3,3.45
"2016-04-09",1,5.72
"2016-04-09",2,5.32
"2016-04-09",3,3.4
"2016-04-10",1,7.63
"2016-04-10",2,7.32
"2016-04-10",3,6.85
"2016-04-11",1,10.2
"2016-04-11",2,10.44
"2016-04-11",3,9.73
"2016-04-12",1,10.12
"2016-04-12",2,10.64
"2016-04-12",3,8.78
"2016-04-13",1,5.91
"2016-04-13",2,6.58
"2016-04-13",3,5.55
"2016-04-14",1,5.05
"2016-04-14",2,5.74
"2016-04-14",3,4.67
"2016-04-15",1,9.49
"2016-04-15",2,9.93
"2016-04-15",3,8.96
"2016-04-16",1,10.57
"2016-04-16",2,10.47
"2016-04-16",3,9.33
"2016-04-17",1,4.03
"2016-04-17",2,4.55
"2016-04-17",3,4.15
"2016-04-18",1,1.76
"2016-04-18",2,2.41
"2016-04-18",3,1.65
"2016-04-19",1,7.15
"2016-04-19",2,8.15
"2016-04-19",3,4.42
"2016-04-20",1,4.36
"2016-04-20",2,4.47
"2016-04-20",3,4.15
"2016-04-21",1,6.86
"2016-04-21",2,7.26
"2016-04-21",3,6.19
"2016-04-22",1,11.17
"2016-04-22",2,10.75
"2016-04-22",3,10.7
"2016-04-23",1,7.37
"2016-04-23",2,7.63
"2016-04-23",3,7.72
"2016-04-24",1,2.16
"2016-04-24",2,3.36
"2016-04-24",3,0.66
"2016-04-25",1,2.19
"2016-04-25",2,2.83
"2016-04-25",3,0.53
"2016-04-26",1,2.64
"2016-04-26",2,2.92
"2016-04-26",3,1.75
"2016-04-27",1,2.96
"2016-04-27",2,3.88
"2016-04-27",3,1.01
"2016-04-28",1,1.66
"2016-04-28",2,2.34
"2016-04-28",3,0.2
"2016-04-29",1,4.37
"2016-04-29",2,5.1
"2016-04-29",3,2.92
"2016-04-30",1,6.21
"2016-04-30",2,6.52
"2016-04-30",3,5.76
"2016-05-01",1,4.17
"2016-05-01",2,4.31
"2016-05-01",3,4.17
"2016-05-02",1,3.97
"2016-05-02",2,4.63
"2016-05-02",3,4.55
"2016-05-03",1,11.65
"2016-05-03",2,11.31
"2016-05-03",3,9.73
"2016-05-04",1,3.98
"2016-05-04",2,5.1
"2016-05-04",3,3.89
"2016-05-05",1,7.45
"2016-05-05",2,8.06
"2016-05-05",3,6.14
"2016-05-06",1,10.58
"2016-05-06",2,11.15
"2016-05-06",3,10.28
"2016-05-07",1,13.68
"2016-05-07",2,13.27
"2016-05-07",3,13.36
"2016-05-08",1,13.63
"2016-05-08",2,14.52
"2016-05-08",3,13.77
"2016-05-09",1,15.85
"2016-05-09",2,16.83
"2016-05-09",3,15.59
"2016-05-10",1,16.58
"2016-05-10",2,16.83
"2016-05-10",3,15.35
"2016-05-11",1,14.7
"2016-05-11",2,14.97
"2016-05-11",3,13.87
"2016-05-12",1,15.33
"2016-05-12",2,15.7
"2016-05-12",3,13.72
"2016-05-13",1,14.51
"2016-05-13",2,15.7
"2016-05-13",3,12.55
"2016-05-14",1,9.66
"2016-05-14",2,9.89
"2016-05-14",3,9.66
"2016-05-15",1,5.42
"2016-05-15",2,6.43
"2016-05-15",3,3.81
"2016-05-16",1,8
"2016-05-16",2,7.71
"2016-05-16",3,7.09
"2016-05-17",1,8.81
"2016-05-17",2,9.09
"2016-05-17",3,6.77
"2016-05-18",1,11.2
"2016-05-18",2,10.93
"2016-05-18",3,10.48
"2016-05-19",1,9.89
"2016-05-19",2,10.28
"2016-05-19",3,8.85
"2016-05-20",1,10.53
"2016-05-20",2,11.2
"2016-05-20",3,9.11
"2016-05-21",1,14.05
"2016-05-21",2,13.37
"2016-05-21",3,12.84
"2016-05-22",1,17.77
"2016-05-22",2,17.84
"2016-05-22",3,17.1
"2016-05-23",1,11.52
"2016-05-23",2,12.29
"2016-05-23",3,11.27
"2016-05-24",1,10.69
"2016-05-24",2,10.77
"2016-05-24",3,9.35
"2016-05-25",1,8.54
"2016-05-25",2,9.17
"2016-05-25",3,7.89
"2016-05-26",1,9.48
"2016-05-26",2,9.43
"2016-05-26",3,8.71
"2016-05-27",1,13.94
"2016-05-27",2,13.96
"2016-05-27",3,13.49
"2016-05-28",1,13.71
"2016-05-28",2,14
"2016-05-28",3,12.29
"2016-05-29",1,14.53
"2016-05-29",2,14.55
"2016-05-29",3,13.36
"2016-05-30",1,14.72
"2016-05-30",2,14.66
"2016-05-30",3,14.35
"2016-05-31",1,13.94
"2016-05-31",2,14.23
"2016-05-31",3,13.11
"2016-06-01",1,14.34
"2016-06-01",2,14.46
"2016-06-01",3,13.51
"2016-06-02",1,14.48
"2016-06-02",2,14.84
"2016-06-02",3,14.35
"2016-06-03",1,11.81
"2016-06-03",2,12.14
